Frame, TimeStamp, X, Y, Z, intensity
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.795857 , -0.388407 , -1.244446 , 0.000000
1 , 0.06 , 0.911329 , -0.384038 , -1.425004 , 0.000000
1 , 0.06 , 1.063839 , -0.378267 , -1.663478 , 0.000000
1 , 0.06 , 1.275258 , -0.370267 , -1.994064 , 0.000000
1 , 0.06 , 1.588874 , -0.358401 , -2.484452 , 0.000000
1 , 0.06 , 2.104123 , -0.338904 , -3.290124 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.791332 , -0.388319 , -1.246940 , 0.000000
1 , 0.06 , 0.906118 , -0.383938 , -1.427813 , 0.000000
1 , 0.06 , 1.057710 , -0.378152 , -1.666685 , 0.000000
1 , 0.06 , 1.267835 , -0.370133 , -1.997788 , 0.000000
1 , 0.06 , 1.579484 , -0.358239 , -2.488870 , 0.000000
1 , 0.06 , 2.091383 , -0.338702 , -3.295492 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.786800 , -0.388231 , -1.249417 , 0.000000
1 , 0.06 , 0.900899 , -0.383839 , -1.430604 , 0.000000
1 , 0.06 , 1.051573 , -0.378038 , -1.669870 , 0.000000
1 , 0.06 , 1.260404 , -0.369999 , -2.001487 , 0.000000
1 , 0.06 , 1.570088 , -0.358077 , -2.493257 , 0.000000
1 , 0.06 , 2.078637 , -0.338500 , -3.300821 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.782262 , -0.388144 , -1.251880 , 0.000000
1 , 0.06 , 0.895674 , -0.383740 , -1.433378 , 0.000000
1 , 0.06 , 1.045429 , -0.377925 , -1.673036 , 0.000000
1 , 0.06 , 1.252964 , -0.369866 , -2.005162 , 0.000000
1 , 0.06 , 1.560683 , -0.357917 , -2.497614 , 0.000000
1 , 0.06 , 2.065887 , -0.338299 , -3.306111 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.777717 , -0.388057 , -1.254328 , 0.000000
1 , 0.06 , 0.890441 , -0.383642 , -1.436134 , 0.000000
1 , 0.06 , 1.039276 , -0.377812 , -1.676181 , 0.000000
1 , 0.06 , 1.245517 , -0.369734 , -2.008813 , 0.000000
1 , 0.06 , 1.551270 , -0.357757 , -2.501942 , 0.000000
1 , 0.06 , 2.053132 , -0.338099 , -3.311361 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.773165 , -0.387971 , -1.256761 , 0.000000
1 , 0.06 , 0.885200 , -0.383544 , -1.438872 , 0.000000
1 , 0.06 , 1.033116 , -0.377700 , -1.679306 , 0.000000
1 , 0.06 , 1.238061 , -0.369602 , -2.012439 , 0.000000
1 , 0.06 , 1.541849 , -0.357598 , -2.506240 , 0.000000
1 , 0.06 , 2.040370 , -0.337901 , -3.316574 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.768606 , -0.387885 , -1.259178 , 0.000000
1 , 0.06 , 0.879953 , -0.383447 , -1.441593 , 0.000000
1 , 0.06 , 1.026948 , -0.377588 , -1.682411 , 0.000000
1 , 0.06 , 1.230597 , -0.369471 , -2.016042 , 0.000000
1 , 0.06 , 1.532421 , -0.357440 , -2.510507 , 0.000000
1 , 0.06 , 2.027604 , -0.337703 , -3.321748 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.764040 , -0.387799 , -1.261580 , 0.000000
1 , 0.06 , 0.874697 , -0.383350 , -1.444298 , 0.000000
1 , 0.06 , 1.020772 , -0.377476 , -1.685495 , 0.000000
1 , 0.06 , 1.223125 , -0.369340 , -2.019619 , 0.000000
1 , 0.06 , 1.522984 , -0.357283 , -2.514745 , 0.000000
1 , 0.06 , 2.014832 , -0.337506 , -3.326882 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.759468 , -0.387714 , -1.263966 , 0.000000
1 , 0.06 , 0.869436 , -0.383253 , -1.446984 , 0.000000
1 , 0.06 , 1.014589 , -0.377366 , -1.688559 , 0.000000
1 , 0.06 , 1.215645 , -0.369210 , -2.023173 , 0.000000
1 , 0.06 , 1.513541 , -0.357127 , -2.518954 , 0.000000
1 , 0.06 , 2.002055 , -0.337311 , -3.331979 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.754889 , -0.387629 , -1.266337 , 0.000000
1 , 0.06 , 0.864166 , -0.383157 , -1.449652 , 0.000000
1 , 0.06 , 1.008398 , -0.377255 , -1.691603 , 0.000000
1 , 0.06 , 1.208158 , -0.369081 , -2.026702 , 0.000000
1 , 0.06 , 1.504090 , -0.356971 , -2.523132 , 0.000000
1 , 0.06 , 1.989274 , -0.337116 , -3.337035 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.750304 , -0.387545 , -1.268694 , 0.000000
1 , 0.06 , 0.858890 , -0.383062 , -1.452303 , 0.000000
1 , 0.06 , 1.002199 , -0.377145 , -1.694627 , 0.000000
1 , 0.06 , 1.200662 , -0.368952 , -2.030208 , 0.000000
1 , 0.06 , 1.494630 , -0.356816 , -2.527280 , 0.000000
1 , 0.06 , 1.976487 , -0.336923 , -3.342056 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.745711 , -0.387461 , -1.271035 , 0.000000
1 , 0.06 , 0.853607 , -0.382967 , -1.454937 , 0.000000
1 , 0.06 , 0.995993 , -0.377036 , -1.697629 , 0.000000
1 , 0.06 , 1.193158 , -0.368824 , -2.033689 , 0.000000
1 , 0.06 , 1.485163 , -0.356662 , -2.531399 , 0.000000
1 , 0.06 , 1.963694 , -0.336730 , -3.347037 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.741113 , -0.387377 , -1.273360 , 0.000000
1 , 0.06 , 0.848317 , -0.382872 , -1.457554 , 0.000000
1 , 0.06 , 0.989780 , -0.376927 , -1.700612 , 0.000000
1 , 0.06 , 1.185648 , -0.368696 , -2.037146 , 0.000000
1 , 0.06 , 1.475690 , -0.356508 , -2.535487 , 0.000000
1 , 0.06 , 1.950899 , -0.336539 , -3.351978 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.736508 , -0.387294 , -1.275669 , 0.000000
1 , 0.06 , 0.843019 , -0.382778 , -1.460152 , 0.000000
1 , 0.06 , 0.983559 , -0.376819 , -1.703574 , 0.000000
1 , 0.06 , 1.178129 , -0.368570 , -2.040579 , 0.000000
1 , 0.06 , 1.466208 , -0.356355 , -2.539546 , 0.000000
1 , 0.06 , 1.938097 , -0.336348 , -3.356882 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.731897 , -0.387211 , -1.277964 , 0.000000
1 , 0.06 , 0.837716 , -0.382684 , -1.462733 , 0.000000
1 , 0.06 , 0.977331 , -0.376711 , -1.706516 , 0.000000
1 , 0.06 , 1.170603 , -0.368443 , -2.043988 , 0.000000
1 , 0.06 , 1.456720 , -0.356204 , -2.543576 , 0.000000
1 , 0.06 , 1.925291 , -0.336159 , -3.361748 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.727280 , -0.387128 , -1.280243 , 0.000000
1 , 0.06 , 0.832405 , -0.382591 , -1.465297 , 0.000000
1 , 0.06 , 0.971096 , -0.376604 , -1.709437 , 0.000000
1 , 0.06 , 1.163070 , -0.368318 , -2.047371 , 0.000000
1 , 0.06 , 1.447225 , -0.356052 , -2.547575 , 0.000000
1 , 0.06 , 1.912481 , -0.335970 , -3.366574 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.722656 , -0.387046 , -1.282507 , 0.000000
1 , 0.06 , 0.827087 , -0.382498 , -1.467843 , 0.000000
1 , 0.06 , 0.964853 , -0.376497 , -1.712339 , 0.000000
1 , 0.06 , 1.155528 , -0.368193 , -2.050731 , 0.000000
1 , 0.06 , 1.437721 , -0.355902 , -2.551544 , 0.000000
1 , 0.06 , 1.899666 , -0.335783 , -3.371363 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.718026 , -0.386964 , -1.284756 , 0.000000
1 , 0.06 , 0.821763 , -0.382405 , -1.470372 , 0.000000
1 , 0.06 , 0.958604 , -0.376391 , -1.715219 , 0.000000
1 , 0.06 , 1.147979 , -0.368068 , -2.054067 , 0.000000
1 , 0.06 , 1.428212 , -0.355753 , -2.555484 , 0.000000
1 , 0.06 , 1.886846 , -0.335596 , -3.376114 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.713389 , -0.386883 , -1.286988 , 0.000000
1 , 0.06 , 0.816432 , -0.382313 , -1.472883 , 0.000000
1 , 0.06 , 0.952347 , -0.376286 , -1.718079 , 0.000000
1 , 0.06 , 1.140423 , -0.367945 , -2.057378 , 0.000000
1 , 0.06 , 1.418696 , -0.355604 , -2.559395 , 0.000000
1 , 0.06 , 1.874022 , -0.335411 , -3.380826 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.708747 , -0.386802 , -1.289206 , 0.000000
1 , 0.06 , 0.811095 , -0.382222 , -1.475376 , 0.000000
1 , 0.06 , 0.946084 , -0.376180 , -1.720919 , 0.000000
1 , 0.06 , 1.132860 , -0.367822 , -2.060666 , 0.000000
1 , 0.06 , 1.409172 , -0.355456 , -2.563275 , 0.000000
1 , 0.06 , 1.861194 , -0.335226 , -3.385499 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.704099 , -0.386721 , -1.291408 , 0.000000
1 , 0.06 , 0.805751 , -0.382130 , -1.477851 , 0.000000
1 , 0.06 , 0.939813 , -0.376076 , -1.723739 , 0.000000
1 , 0.06 , 1.125291 , -0.367699 , -2.063928 , 0.000000
1 , 0.06 , 1.399643 , -0.355309 , -2.567125 , 0.000000
1 , 0.06 , 1.848362 , -0.335043 , -3.390136 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.699444 , -0.386641 , -1.293594 , 0.000000
1 , 0.06 , 0.800400 , -0.382040 , -1.480309 , 0.000000
1 , 0.06 , 0.933535 , -0.375972 , -1.726538 , 0.000000
1 , 0.06 , 1.117713 , -0.367577 , -2.067167 , 0.000000
1 , 0.06 , 1.390105 , -0.355162 , -2.570946 , 0.000000
1 , 0.06 , 1.835524 , -0.334861 , -3.394732 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.694784 , -0.386561 , -1.295766 , 0.000000
1 , 0.06 , 0.795044 , -0.381950 , -1.482750 , 0.000000
1 , 0.06 , 0.927252 , -0.375868 , -1.729316 , 0.000000
1 , 0.06 , 1.110129 , -0.367456 , -2.070381 , 0.000000
1 , 0.06 , 1.380562 , -0.355016 , -2.574736 , 0.000000
1 , 0.06 , 1.822684 , -0.334679 , -3.399292 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.690117 , -0.386482 , -1.297921 , 0.000000
1 , 0.06 , 0.789680 , -0.381860 , -1.485173 , 0.000000
1 , 0.06 , 0.920960 , -0.375765 , -1.732074 , 0.000000
1 , 0.06 , 1.102537 , -0.367335 , -2.073571 , 0.000000
1 , 0.06 , 1.371011 , -0.354871 , -2.578498 , 0.000000
1 , 0.06 , 1.809839 , -0.334499 , -3.403813 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.000000 , 0.000000 , 0.000000 , 0.000000
1 , 0.06 , 0.685445 , -0.386403 , -1.300062 , 0.000000
1 , 0.06 , 0.784311 , -0.381770 , -1.487578 , 0.000000
1 , 0.06 , 0.914663 , -0.375663 , -1.734812 , 0.000000
